id,titulo,arquivo
175-A,RITUALIZACAO_DO_RURAL_COMO_SUBSTRATO_PARA_SE_PENSAR_NOVOS_SENTIDOS_PARA_O_RURAL_CONTEMPORANEO_NOTA,175-A_RITUALIZACAO_DO_RURAL_COMO_SUBSTRATO_PARA_SE_PENSAR_NOVOS_SENTIDOS_PARA_O_RURAL_CONTEMPORANEO_NOTA.txt
176-A,Relacao_entre_Produtividade_e_Tamanho_dos_Produtores_Apos_as_Reformas_do_Periodo_da_NAFTA_Uma_Anal,176-A_Relacao_entre_Produtividade_e_Tamanho_dos_Produtores_Apos_as_Reformas_do_Periodo_da_NAFTA_Uma_Anal.txt
177-A,Stochastic_Frontier_Estimator_of_Oligopsony_Power_in_the_Brazilian_Citrus_Industry,177-A_Stochastic_Frontier_Estimator_of_Oligopsony_Power_in_the_Brazilian_Citrus_Industry.txt
178-A,TRAJETORIA_DO_PRONAF_ANALISE_DAS_OPERACOES_DE_CREDITO_NOS_MUNICIPIOS_BRASILEIROS_ENTRE_2013_E_2020,178-A_TRAJETORIA_DO_PRONAF_ANALISE_DAS_OPERACOES_DE_CREDITO_NOS_MUNICIPIOS_BRASILEIROS_ENTRE_2013_E_2020.txt
179-A,importancia_da_agricultura_familiar_para_a_promocao_da_seguranca_alimentar_e_nutricional_uma_anali,179-A_importancia_da_agricultura_familiar_para_a_promocao_da_seguranca_alimentar_e_nutricional_uma_anali.txt
180-Acesso,ao_Programa_Nacional_de_Fortalecimento_da_Agricultura_Familiar_PRONAF_Um_estudo_para_o_assent,180-Acesso_ao_Programa_Nacional_de_Fortalecimento_da_Agricultura_Familiar_PRONAF_Um_estudo_para_o_assent.txt
181-AgroUfam,uma_proposta_de_inclusao_para_produtores_familiares_do_Amazonas_AgroUfam_an_inclusion_propo,181-AgroUfam_uma_proposta_de_inclusao_para_produtores_familiares_do_Amazonas_AgroUfam_an_inclusion_propo.txt
182-Agronegocio,e_mudancas_climaticas_reflexoes_sobre_os_conflitos_socioambientais_brasileiros,182-Agronegocio_e_mudancas_climaticas_reflexoes_sobre_os_conflitos_socioambientais_brasileiros.txt
183-Alocacao,do_tempo_das_criancas_e_o_PRONAF_no_meio_rural_brasileiro,183-Alocacao_do_tempo_das_criancas_e_o_PRONAF_no_meio_rural_brasileiro.txt
184-Analise,da_dinamica_canavieira_no_Centro Oeste_brasileiro,184-Analise_da_dinamica_canavieira_no_Centro-Oeste_brasileiro.txt
185-Analise,de_Impacto_Economico_e_Relacoes_Setoriais_entre_MATOPIBA_e_o_Restante_do_Brasil_Uma_Abordage,185-Analise_de_Impacto_Economico_e_Relacoes_Setoriais_entre_MATOPIBA_e_o_Restante_do_Brasil_Uma_Abordage.txt
,186 Análise da Percepção dos Controles Internos nas Cooperativas Agropecuárias do Rio Grande do Sul,186-Análise da Percepção dos Controles Internos nas Cooperativas Agropecuárias do Rio Grande do Sul.txt
,187 Análise de eficiência de cooperativas de crédito uma comparação entre as cooperativas com foco em crédito solidário e as voltadas ao mercado,187-Análise de eficiência de cooperativas de crédito uma comparação entre as cooperativas com foco em crédito solidário e as voltadas ao mercado.txt
,188 As Cooperativas na Redução da Desigualdade de Renda no Meio Rural Brasileiro1,188-As Cooperativas na Redução da Desigualdade de Renda no Meio Rural Brasileiro1.txt
189-As,redes_de_implementacao_do_Programa_Nacional_de_Alimentacao_Escolar_PNAE_e_a_atuacao_das_cooperati,189-As_redes_de_implementacao_do_Programa_Nacional_de_Alimentacao_Escolar_PNAE_e_a_atuacao_das_cooperati.txt
190-Aspectos,socioeconomicos_da_feira_do_peixe_em_Penedo_AL_Socioeconomic_aspects_of_the_fish_fair_in_Pe,190-Aspectos_socioeconomicos_da_feira_do_peixe_em_Penedo_AL_Socioeconomic_aspects_of_the_fish_fair_in_Pe.txt
191-Associacao,de_atributos_para_a_logistica_da_soja_do_Mato_Grosso,191-Associacao_de_atributos_para_a_logistica_da_soja_do_Mato_Grosso.txt
192-Avaliacao,de_impacto_ex_ante_da_adocao_do_fitonematicida_Nematus_para_controle_de_nematoides_no_cult,192-Avaliacao_de_impacto_ex_ante_da_adocao_do_fitonematicida_Nematus_para_controle_de_nematoides_no_cult.txt
,193 BALANCED SCORECARD POR UNIDADES DE NEGÓCIO EM UMA COOPERATIVA MÉDICA,193-BALANCED SCORECARD POR UNIDADES DE NEGÓCIO EM UMA COOPERATIVA MÉDICA.txt
194-BIOECONOMIA,ECONOMIA_CIRCULAR_E_AGROINDUSTRIA_40_Proposicoes_para_as_transicoes_tecnologicas_emergen,194-BIOECONOMIA_ECONOMIA_CIRCULAR_E_AGROINDUSTRIA_40_Proposicoes_para_as_transicoes_tecnologicas_emergen.txt
195-BOAS,PRATICAS_NA_PRODUCAO_LEITEIRA_OS_DESAFIOS_DA_IMPLEMENTACAO_SOBRE_UMA_PERSPECTIVA_AGROECOLOGICA,195-BOAS_PRATICAS_NA_PRODUCAO_LEITEIRA_OS_DESAFIOS_DA_IMPLEMENTACAO_SOBRE_UMA_PERSPECTIVA_AGROECOLOGICA.txt
196-Bacuri,o_mercado_do_fruto_simbolo_do_extrativismo_Sul_Maranhense,196-Bacuri_o_mercado_do_fruto_simbolo_do_extrativismo_Sul_Maranhense.txt
197-Breve,analise_da_trajetoria_da_modernizacao_na_agricultura_resultado_da_politica_de_assistencia_tecn,197-Breve_analise_da_trajetoria_da_modernizacao_na_agricultura_resultado_da_politica_de_assistencia_tecn.txt
198-CADEIAS,PRODUTIVAS_DE_FRUTAS_PARA_DESENVOLVIMENTO_DO_AGRONEGOCIO_DA_RIDE_DF,198-CADEIAS_PRODUTIVAS_DE_FRUTAS_PARA_DESENVOLVIMENTO_DO_AGRONEGOCIO_DA_RIDE_DF.txt
199-CAMPONES,OU_AGRICULTOR_FAMILIAR_COMO_OS_PRODUTORES_RURAIS_PARTICIPANTES_DO_PNAE_EM_VICOSA MG_SE_RECO,199-CAMPONES_OU_AGRICULTOR_FAMILIAR_COMO_OS_PRODUTORES_RURAIS_PARTICIPANTES_DO_PNAE_EM_VICOSA-MG_SE_RECO.txt
200-CANA-DE-ACUCAR,UMA_ANALISE_DA_EXPANSAO_TERRITORIAL,200-CANA-DE-ACUCAR_UMA_ANALISE_DA_EXPANSAO_TERRITORIAL.txt
,201 CAPACIDADE ABSORTIVA EM PROPRIEDADES RURAIS DE AGRICULTORES DE UMA COOPERATIVA AGROINDUSTRIAL,201-CAPACIDADE ABSORTIVA EM PROPRIEDADES RURAIS DE AGRICULTORES DE UMA COOPERATIVA AGROINDUSTRIAL.txt
,202 CAPACIDADES DINÂMICAS COMO DIFERENCIAL ESTRATÉGICO PARA A SUSTENTABILIDADE,202-CAPACIDADES DINÂMICAS COMO DIFERENCIAL ESTRATÉGICO PARA A SUSTENTABILIDADE.txt
203-CARACTERISTICAS,SOCIOECONOMICAS_E_PRODUTIVAS_DA_PECUARIA_FAMILIAR_LEITEIRA_NO_RIO_GRANDE_DO_SUL,203-CARACTERISTICAS_SOCIOECONOMICAS_E_PRODUTIVAS_DA_PECUARIA_FAMILIAR_LEITEIRA_NO_RIO_GRANDE_DO_SUL.txt
204-CARACTERIZACAO,DA_DINAMICA_DE_COMPRA_DOS_SUPEMERCADOS_DO_TOMATE_FRESCO_NO_BRASIL,204-CARACTERIZACAO_DA_DINAMICA_DE_COMPRA_DOS_SUPEMERCADOS_DO_TOMATE_FRESCO_NO_BRASIL.txt
205-CARACTERIZACAO,DO_MERCADO_DE_TRABALHO_DE_CAMINHONEIROS_DO_TRANSPORTE_DE_CARGA_FORMAIS_E_AUTONOMOS_NO,205-CARACTERIZACAO_DO_MERCADO_DE_TRABALHO_DE_CAMINHONEIROS_DO_TRANSPORTE_DE_CARGA_FORMAIS_E_AUTONOMOS_NO.txt
206-CARACTERIZACAO,E_DINAMICA_DO_ABATE_DE_FRANGOS_EM_SANTA_CATARINA,206-CARACTERIZACAO_E_DINAMICA_DO_ABATE_DE_FRANGOS_EM_SANTA_CATARINA.txt
207-CARACTERIZACAO,SOCIOECONOMICA_DE_MULHERES_PERTENCENTES_A_AGRICULTURA_FAMILIAR_E_NAO_FAMILIAR_DO_NORO,207-CARACTERIZACAO_SOCIOECONOMICA_DE_MULHERES_PERTENCENTES_A_AGRICULTURA_FAMILIAR_E_NAO_FAMILIAR_DO_NORO.txt
208-CARATERISTICAS,DEMOGRAFICAS_DOS_TRABALHODRES_RURAIS_BRASILEiros_EM_ATIVIDADES_AGRICOLAS_E_NAO_AGRICO,208-CARATERISTICAS_DEMOGRAFICAS_DOS_TRABALHODRES_RURAIS_BRASILEiros_EM_ATIVIDADES_AGRICOLAS_E_NAO_AGRICO.txt
209-CENARIOS,DE_ADOCAO_DA_VARIEDADE_CANA_FLEX_II_E_AVALIACAO_DE_IMPACTOS_ECONOMICOS_NO_SETOR_SUCROENERGE,209-CENARIOS_DE_ADOCAO_DA_VARIEDADE_CANA_FLEX_II_E_AVALIACAO_DE_IMPACTOS_ECONOMICOS_NO_SETOR_SUCROENERGE.txt
210-CENARIOS,FUTUROS_PARA_A_PRODUCAO_DE_BOVINOS_DE_CORTE_NO_BRASIL,210-CENARIOS_FUTUROS_PARA_A_PRODUCAO_DE_BOVINOS_DE_CORTE_NO_BRASIL.txt
211-CENARIOS,FUTUROS_PARA_O_CONSUMO_DA_CARNE_BOVINA_NO_BRASIL,211-CENARIOS_FUTUROS_PARA_O_CONSUMO_DA_CARNE_BOVINA_NO_BRASIL.txt
212-CENARIOS,FUTUROS_PARA_O_SETOR_DE_INSUMOS_DA_CADEIA_DA_CARNE_BOVINA,212-CENARIOS_FUTUROS_PARA_O_SETOR_DE_INSUMOS_DA_CADEIA_DA_CARNE_BOVINA.txt
213-CERTIFICACAO,SOCIOAMBIENTAL_E_LEGISLACAO_TRABALHISTA,213-CERTIFICACAO_SOCIOAMBIENTAL_E_LEGISLACAO_TRABALHISTA.txt
214-CERTIFICACOES,SOCIAMBIENTAIS_DE_CAFE_Um_estudo_sobre_a_sua_trajetoria_no_Macico_Colombiano,214-CERTIFICACOES_SOCIAMBIENTAIS_DE_CAFE_Um_estudo_sobre_a_sua_trajetoria_no_Macico_Colombiano.txt
215-CLIMA,ORGANIZACIONAL_E_SATISFACAO_DOS_COLABORADORES_EM_UMA_COOPERATIVA_DE_CREDITO_NA_REGIAO_DO_ALTO_,215-CLIMA_ORGANIZACIONAL_E_SATISFACAO_DOS_COLABORADORES_EM_UMA_COOPERATIVA_DE_CREDITO_NA_REGIAO_DO_ALTO_.txt
216-COLESTEROL,HIPERTENSAO_E_PROBLEMAS_CRONICOS_DE_COLUNA_UM_MODELO_LOGIT_COM_FOCO_EM_RESIDENTES_RURAIS_,216-COLESTEROL_HIPERTENSAO_E_PROBLEMAS_CRONICOS_DE_COLUNA_UM_MODELO_LOGIT_COM_FOCO_EM_RESIDENTES_RURAIS_.txt
217-COMERCIALIZACAO,DA_BANANICULTURA_EM_2020_ESTIAGEM_PANDEMIA_E_EXPORTACOES,217-COMERCIALIZACAO_DA_BANANICULTURA_EM_2020_ESTIAGEM_PANDEMIA_E_EXPORTACOES.txt
218-COMERCIO,INTERNACIONAL_DE_CARNES_UMA_ANALISE_DOS_MERCADOS_BRASILEIRO_E_AUSTRALIANO,218-COMERCIO_INTERNACIONAL_DE_CARNES_UMA_ANALISE_DOS_MERCADOS_BRASILEIRO_E_AUSTRALIANO.txt
219-COMO,NASCEM_E_A_QUEM_INTERESSAM_OS_MITOS_NA_AGRICULTURA_BRASILEIRA,219-COMO_NASCEM_E_A_QUEM_INTERESSAM_OS_MITOS_NA_AGRICULTURA_BRASILEIRA.txt
220-COMO,O_EMPREENDEDORISMO_SOCIAL_E_A_ECONOMIA_SOLIDARIA_TEM_TRANSFORMADO_A_REGIAO_DE_ITAPECURU MIRIM_N,220-COMO_O_EMPREENDEDORISMO_SOCIAL_E_A_ECONOMIA_SOLIDARIA_TEM_TRANSFORMADO_A_REGIAO_DE_ITAPECURU-MIRIM_N.txt
221-COMO,SE_CONSTROI_A_QUALIDADE_DE_ALIMENTOS_EXIGIDA_PELA_LEGISLACAO_SANITARIA_REFLEXOES_A_PARTIR_DO_ES,221-COMO_SE_CONSTROI_A_QUALIDADE_DE_ALIMENTOS_EXIGIDA_PELA_LEGISLACAO_SANITARIA_REFLEXOES_A_PARTIR_DO_ES.txt
222-COMPARACAO,DOS_MODAIS_LOGISTICOS_DE_MATO_GROSSO_DO_SUL_PARA_O_TRANSPORTE_DE_CARGAS,222-COMPARACAO_DOS_MODAIS_LOGISTICOS_DE_MATO_GROSSO_DO_SUL_PARA_O_TRANSPORTE_DE_CARGAS.txt
,223 COMPETITIVIDADE NA GESTÃO DE SERVIÇOS ANÁLISE EM UMA COOPERATIVA DE CRÉDITO NO ESTADO DE SANTA CATARINA,223-COMPETITIVIDADE NA GESTÃO DE SERVIÇOS ANÁLISE EM UMA COOPERATIVA DE CRÉDITO NO ESTADO DE SANTA CATARINA.txt
224-COMPETITIVIDADE,DAS_EXPORTACOES_BRASILEIRAS_DE_CARNE_BOVINA_2000_A_2019,224-COMPETITIVIDADE_DAS_EXPORTACOES_BRASILEIRAS_DE_CARNE_BOVINA_2000_A_2019.txt
225-COMPETITIVIDADE,DAS_EXPORTACOES_BRASILEIRAS_DE_CELULOSE_UMA_ANALISE_DE_DADOS_EM_PAINEL_2000 2018,225-COMPETITIVIDADE_DAS_EXPORTACOES_BRASILEIRAS_DE_CELULOSE_UMA_ANALISE_DE_DADOS_EM_PAINEL_2000-2018.txt
226-COMPETITIVIDADE,DA_INDUSTRIA_ALCOOLEIRA_BRASILEIRA_NO_PERIODO_DE_2003_A_2019,226-COMPETITIVIDADE_DA_INDUSTRIA_ALCOOLEIRA_BRASILEIRA_NO_PERIODO_DE_2003_A_2019.txt
,227 COMPETÊNCIAS PROFISSIONAIS E SUAS EXIGÊNCIAS NAS ORGANIZAÇÕES COOPERATIVISTAS,227-COMPETÊNCIAS PROFISSIONAIS E SUAS EXIGÊNCIAS NAS ORGANIZAÇÕES COOPERATIVISTAS.txt
,228 COMPOSTO DE MARKETING PARA COOPERATIVAS – CMC OS 6P’S DO COOPERATIVISMO,228-COMPOSTO DE MARKETING PARA COOPERATIVAS – CMC OS 6P’S DO COOPERATIVISMO.txt
,229 COMPREENSÃO DOS PRINCÍPIOS COOPERATIVISTAS COMO PRÁTICAS SOCIAIS ANÁLISE À LUZ DO HIBRIDISMO ORGANIZACIONAL E DA PERFORMATIVIDADE CRÍTICA EM COOPERATI,229-COMPREENSÃO DOS PRINCÍPIOS COOPERATIVISTAS COMO PRÁTICAS SOCIAIS ANÁLISE À LUZ DO HIBRIDISMO ORGANIZACIONAL E DA PERFORMATIVIDADE CRÍTICA EM COOPERATI.txt
230-COMUNICACAO,EM_COOPERATIVAS_AGROPECUARIAS,230-COMUNICACAO_EM_COOPERATIVAS_AGROPECUARIAS.txt
231-COMUNICACAO,E_LEALDADE_COMO_ESTRATEGIAS_DE_GOVERNANCA_COOPERATIVA_EM_UMA_COOPERATIVA_DE_PRODUTORES_D,231-COMUNICACAO_E_LEALDADE_COMO_ESTRATEGIAS_DE_GOVERNANCA_COOPERATIVA_EM_UMA_COOPERATIVA_DE_PRODUTORES_D.txt
232-COMUNIDADES,QUE_SUSTENTAM_A_AGRICULTURA_PRODUCAO_ORGANICA_INTEGRADA_E_ESCOAMENTO_DE_PRODUTOS_AGRICOL,232-COMUNIDADES_QUE_SUSTENTAM_A_AGRICULTURA_PRODUCAO_ORGANICA_INTEGRADA_E_ESCOAMENTO_DE_PRODUTOS_AGRICOL.txt
233-COMUNIDADE,QUE_SUSTENTA_A_AGRICULTURA_CSA_REPRESENTA_UMA_TENDENCIA_DE_TRANSICAO_DO_SISTEMA_AGROALIME,233-COMUNIDADE_QUE_SUSTENTA_A_AGRICULTURA_CSA_REPRESENTA_UMA_TENDENCIA_DE_TRANSICAO_DO_SISTEMA_AGROALIME.txt
234-CONCENTRACAO,FUNDIARIA_NOS_MUNICIPIOS_DOS_TERRITORIOS_DA_CIDADANIA_CANTUQUIRIGUACUPR_E_NOROESTE_COLO,234-CONCENTRACAO_FUNDIARIA_NOS_MUNICIPIOS_DOS_TERRITORIOS_DA_CIDADANIA_CANTUQUIRIGUACUPR_E_NOROESTE_COLO.txt
235-CONCENTRACAO,REGIONAL_DE_PUBLICACOES_CIENTIFICAS_SOBRE_ARRANJOS_PRODUTIVOS_LOCAIS,235-CONCENTRACAO_REGIONAL_DE_PUBLICACOES_CIENTIFICAS_SOBRE_ARRANJOS_PRODUTIVOS_LOCAIS.txt
236-CONDICOES,DE_VIDA_E_RENDA_DAS_FAMILIAS_RURAIS_DA_REGIAO_NORTE_DO_BRASIL,236-CONDICOES_DE_VIDA_E_RENDA_DAS_FAMILIAS_RURAIS_DA_REGIAO_NORTE_DO_BRASIL.txt
237-CONDICOES,SOCIOECONOMICAS_NO_MEIO_RURAL_DOS_ESTADOS_BRASILEIROS_COM_BASE_NA_ANALISE_EXPLORATORIA_DE_,237-CONDICOES_SOCIOECONOMICAS_NO_MEIO_RURAL_DOS_ESTADOS_BRASILEIROS_COM_BASE_NA_ANALISE_EXPLORATORIA_DE_.txt
238-CONDOMINIOS,RURAIS_REVISAO_SISTEMATICA_DE_UM_MODELO_DE_ACAO_COLETIVA,238-CONDOMINIOS_RURAIS_REVISAO_SISTEMATICA_DE_UM_MODELO_DE_ACAO_COLETIVA.txt
,239 CONFLITOS DE AGÊNCIA EM COOPERATIVAS AGROPECUÁRIAS E SUAS IMPLICAÇÕES PARA O PROCESSO DE SUCESSÃO DO PRESIDENTE,239-CONFLITOS DE AGÊNCIA EM COOPERATIVAS AGROPECUÁRIAS E SUAS IMPLICAÇÕES PARA O PROCESSO DE SUCESSÃO DO PRESIDENTE.txt
,240 CONSTITUIÇÃO DO COMITÊ NACIONAL DE JOVENS SISTEMA OCB GERAÇÃO C,240-CONSTITUIÇÃO DO COMITÊ NACIONAL DE JOVENS SISTEMA OCB GERAÇÃO C.txt
241-CONSTRUCAO,DE_UM_MODELO_LOGICO_DO_PLANO_ABC_AGRICULTURA_DE_BAIXA_EMISSAO_DE_CARBONO_COMO_UMA_PROPOST,241-CONSTRUCAO_DE_UM_MODELO_LOGICO_DO_PLANO_ABC_AGRICULTURA_DE_BAIXA_EMISSAO_DE_CARBONO_COMO_UMA_PROPOST.txt
242-CONSTRUINDO,UM_INDICADOR_DE_ACESSIBILIDADE_AOS_PORTOS_PUBLICOS_BRASILEIROS,242-CONSTRUINDO_UM_INDICADOR_DE_ACESSIBILIDADE_AOS_PORTOS_PUBLICOS_BRASILEIROS.txt
,243 CONSTRUÇÃO DE INDICADORES PADRÃO PARA COOPERATIVAS AGROPECUÁRIAS DE MATO GROSSO DO SUL,243-CONSTRUÇÃO DE INDICADORES-PADRÃO PARA COOPERATIVAS AGROPECUÁRIAS DE MATO GROSSO DO SUL.txt
,244 CONSTRUÇÃO DE RANKING DE DESEMPENHO ECONÔMICO E FINANCEIRO DAS COOPERATIVAS DE CRÉDITO DE MINAS GERA,244-CONSTRUÇÃO DE RANKING DE DESEMPENHO ECONÔMICO E FINANCEIRO DAS COOPERATIVAS DE CRÉDITO DE MINAS GERA.txt
,245 CONSUMER BRAND RELATIONSHIPS (CBR) UM ESTUDO EMPÍRICO DE UM MODELO INTEGRATIVO EM UMA COOPERATIVA DE,245-CONSUMER-BRAND RELATIONSHIPS (CBR) UM ESTUDO EMPÍRICO DE UM MODELO INTEGRATIVO EM UMA COOPERATIVA DE.txt
246-CONSUMER-BRAND,RELATIONSHIPS_CBR_Um_estudo_empirico_de_um_modelo_integrativo_em_uma_cooperativa_de_c,246-CONSUMER-BRAND_RELATIONSHIPS_CBR_Um_estudo_empirico_de_um_modelo_integrativo_em_uma_cooperativa_de_c.txt
247-CONSUMO,DE_HORTALICAS_E_ALIMENTACAO_SAUDAVEL_ESTUDO_DE_CASO_EM_SANTANA_DO_LIVRAMENTO RS,247-CONSUMO_DE_HORTALICAS_E_ALIMENTACAO_SAUDAVEL_ESTUDO_DE_CASO_EM_SANTANA_DO_LIVRAMENTO-RS.txt
248-CONTABILIDADE,DE_CUSTOS_E_AGRICULTURA_FAMILIAR_ANALISE_DA_IMPORTANCIA_E_DA_APLICABILIDADE_NA_PERCEPC,248-CONTABILIDADE_DE_CUSTOS_E_AGRICULTURA_FAMILIAR_ANALISE_DA_IMPORTANCIA_E_DA_APLICABILIDADE_NA_PERCEPC.txt
249-CONTABILIDADE,RURAL_E_GERENCIAL_UMA_ANALISE_DA_PERCEPCAO_DOS_PRODUTORES_DE_ABACAXI_DO_VALE_DO_MAMANG,249-CONTABILIDADE_RURAL_E_GERENCIAL_UMA_ANALISE_DA_PERCEPCAO_DOS_PRODUTORES_DE_ABACAXI_DO_VALE_DO_MAMANG.txt
250-CONTRIBUICAO,DA_REDE_MAOS_A_HORTA_PARA_A_GERACAO_DE_RENDA_E_MELHORIA_DAS_CONDICOES_DE_SEGURANCA_ALIM,250-CONTRIBUICAO_DA_REDE_MAOS_A_HORTA_PARA_A_GERACAO_DE_RENDA_E_MELHORIA_DAS_CONDICOES_DE_SEGURANCA_ALIM.txt
251-CONTRIBUICAO,DO_PROJETO_GOVERNO_CIDADAO_NA_RECONFIGURACAO_DAS_FONTES_DE_ACESSO_A_AGUA_NO_RIO_GRANDE_,251-CONTRIBUICAO_DO_PROJETO_GOVERNO_CIDADAO_NA_RECONFIGURACAO_DAS_FONTES_DE_ACESSO_A_AGUA_NO_RIO_GRANDE_.txt
,252 CONTRIBUIÇÃO DAS COOPERATIVAS AGROPECUÁRIAS PARA A GERAÇÃO DE EMPREGO EM MINAS GERAIS,252-CONTRIBUIÇÃO DAS COOPERATIVAS AGROPECUÁRIAS PARA A GERAÇÃO DE EMPREGO EM MINAS GERAIS.txt
,253 CONTRIBUIÇÕES DO COOPERATIVISMO DE CRÉDITO PARA O DESENVOLVimento ECONÔMICO E SOCIAL DAS COMUNIDADES UM ESTUDO NA SICREDI UNIÃO RS,253-CONTRIBUIÇÕES DO COOPERATIVISMO DE CRÉDITO PARA O DESENVOLVimento ECONÔMICO E SOCIAL DAS COMUNIDADES UM ESTUDO NA SICREDI UNIÃO-RS.txt
,254 CONTROLES INTERNOS E GESTÃO DE RISCOS Um Estudo de Caso de uma Cooperativa de Crédito de Livre Admissão do Alto São Francisco de Minas Gerais,254-CONTROLES INTERNOS E GESTÃO DE RISCOS Um Estudo de Caso de uma Cooperativa de Crédito de Livre Admissão do Alto São Francisco de Minas Gerais.txt
255-CONVERGENCIA,PARA_O_CONSUMO_DE_ENERGIA_ELETRICA_NO_PARANA_evidencias_em_uma_abordagem_estatica_e_din,255-CONVERGENCIA_PARA_O_CONSUMO_DE_ENERGIA_ELETRICA_NO_PARANA_evidencias_em_uma_abordagem_estatica_e_din.txt
256-COOPERACAO,ENTRE_COOPERATIVAS_INTERCOOPERACAO_CATEGORIAS_ESTIMULOS_E_RESTRICOES,256-COOPERACAO_ENTRE_COOPERATIVAS_INTERCOOPERACAO_CATEGORIAS_ESTIMULOS_E_RESTRICOES.txt
257-COOPERACRE,E_COPPALJ_UM_PROJETO_COMUM,257-COOPERACRE_E_COPPALJ_UM_PROJETO_COMUM.txt
258-COOPERAR,VIVENCIAR_E_APRENDER_RELATO_SOBRE_UM_PROJETO_DE_VIVENCIA_EM_ASSOCIACOES_COMUNITARIAS_DE_GOV,258-COOPERAR_VIVENCIAR_E_APRENDER_RELATO_SOBRE_UM_PROJETO_DE_VIVENCIA_EM_ASSOCIACOES_COMUNITARIAS_DE_GOV.txt
,259 COOPERATIVA DE EMPREENDIMENTOS SOLIDÁRIOS COMO ALTERNATIVA DE GERAÇÃO DE TRABALHO E RENDA EM BOA VISTARR,259-COOPERATIVA DE EMPREENDIMENTOS SOLIDÁRIOS COMO ALTERNATIVA DE GERAÇÃO DE TRABALHO E RENDA EM BOA VISTARR.txt
,260 COOPERATIVA D’IRITUIA AVANÇO SUSTENTÁVEL E A CONSTRUÇÃO DO CONHECIMENTO JUNTO A PARCEIROS INSTITUCIONAIS ESTRATÉGICOS,260-COOPERATIVA D’IRITUIA AVANÇO SUSTENTÁVEL E A CONSTRUÇÃO DO CONHECIMENTO JUNTO A PARCEIROS INSTITUCIONAIS ESTRATÉGICOS.txt
,261 COOPERATIVA ESCOLAR E A PREPARAÇÃO DE NOVAS GERAÇÕES PARA O FUTURO DO COOPERATIVISMO  ESTUDO DE CASO DA COOEBOMPA RS,261-COOPERATIVA ESCOLAR E A PREPARAÇÃO DE NOVAS GERAÇÕES PARA O FUTURO DO COOPERATIVISMO- ESTUDO DE CASO DA COOEBOMPA-RS.txt
,262 COOPERATIVAS ABERTAS E COOPERATIVAS MODERNAS ANÁLISE DE DOIS CONCEITOS PARA O COOPERATIVISMO CONTEMPORÂNEO.,262-COOPERATIVAS ABERTAS E COOPERATIVAS MODERNAS ANÁLISE DE DOIS CONCEITOS PARA O COOPERATIVISMO CONTEMPORÂNEO..txt
,263 COOPERATIVAS AGROPECUÁRIAS E PROCESSOS SUCESSÓRIOS UM ESTUDO DE CASO EM MINAS GERAIS,263-COOPERATIVAS AGROPECUÁRIAS E PROCESSOS SUCESSÓRIOS UM ESTUDO DE CASO EM MINAS GERAIS.txt
,264 COOPERATIVAS DE CRÉDITO UMA ANÁLISE DAS LINHAS DE CRÉDITO,264-COOPERATIVAS DE CRÉDITO UMA ANÁLISE DAS LINHAS DE CRÉDITO.txt
,265 COOPERATIVAS DE ELETRIFICAÇÃO DE SANTA CATARINA NO AMBIENTE REGULADO E A SATISFAÇÃO DO CONSUMIDOR,265-COOPERATIVAS DE ELETRIFICAÇÃO DE SANTA CATARINA NO AMBIENTE REGULADO E A SATISFAÇÃO DO CONSUMIDOR.txt
,266 COOPERATIVAS DE ELETRIFICAÇÃO DO ESTADO DO RIO GRANDE DO SUL NOVOS DESAFIOS DA GERAÇÃO E DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,266-COOPERATIVAS DE ELETRIFICAÇÃO DO ESTADO DO RIO GRANDE DO SUL NOVOS DESAFIOS DA GERAÇÃO E DISTRIBUIÇÃO DE ENERGIA ELÉTRICA.txt
,"267 COOPERATIVAS DE TRABALHO SUSTENTABILIDADE, IDENTIDADE JURÍDICA E DIREITO DE CONTRATAR COM A ADMINISTRAÇÃO PÚBLICA","267-COOPERATIVAS DE TRABALHO SUSTENTABILIDADE, IDENTIDADE JURÍDICA E DIREITO DE CONTRATAR COM A ADMINISTRAÇÃO PÚBLICA.txt"
,268 COOPERATIVAS E A AGROPECUÁRIA BRASILEIRA UMA ANÁLISE ESPACIAL,268-COOPERATIVAS E A AGROPECUÁRIA BRASILEIRA UMA ANÁLISE ESPACIAL.txt
,269 COOPERATIVAS NO CONTEXTO OLIGOPOLÍSTICO,269-COOPERATIVAS NO CONTEXTO OLIGOPOLÍSTICO.txt
270-COOPERATIVAS,AGROINDUSTRIAIS_E_O_PROCESSO_DE_SUCESSAO_RURAL_ATUALIZANDO_A_DISCUSSAO_NA_PERSPECTIVA_D,270-COOPERATIVAS_AGROINDUSTRIAIS_E_O_PROCESSO_DE_SUCESSAO_RURAL_ATUALIZANDO_A_DISCUSSAO_NA_PERSPECTIVA_D.txt
271-COOPERATIVAS,DE_CREDITO_BALIZADORES_DE_TAXAS_DE_MERCADO,271-COOPERATIVAS_DE_CREDITO_BALIZADORES_DE_TAXAS_DE_MERCADO.txt
272-COOPERATIVAS,DE_MINERACAO_URBANA_OS_DESAFIOS_DA_RECICLAGEM_DE_LIXO_ELETRONICO,272-COOPERATIVAS_DE_MINERACAO_URBANA_OS_DESAFIOS_DA_RECICLAGEM_DE_LIXO_ELETRONICO.txt
